Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,drv_trade_client_account_execution_id
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.0025,$0.5250,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.5000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.3000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.01,$0.3200,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.01,$0.0800,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.2500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.4000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.1000,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0.0025,$0.0525,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,-0.2,$(0.3000),307188
0,6/21/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.14,KEPOS,Per Unit,0.05,0,0,$0.0500,307188
0,6/22/2021,DSmanik,WEX-SWEEP,BYO,20,SKIN,SKIN,19/11/2021,$12.50,P,$0.40,DIFESA,Per Unit,0.05,0,-0.85,$(16.0000),303479
0,6/22/2021,DSmanik,WEX-SWEEP,BYO,22,SKIN,SKIN,19/11/2021,$12.50,P,$0.40,DIFESA,Per Unit,0.05,0,-0.85,$(17.6000),303479
0,6/22/2021,DSmanik,WEX-SWEEP,BYO,19,SKIN,SKIN,19/11/2021,$12.50,P,$0.40,DIFESA,Per Unit,0.05,0,-0.8,$(14.2500),303479
0,6/22/2021,DSmanik,WEX-SWEEP,BYO,16,SKIN,SKIN,19/11/2021,$12.50,P,$0.40,DIFESA,Per Unit,0.05,0,-0.8,$(12.0000),303479
0,6/22/2021,DSmanik,WEX-SWEEP,BYO,23,SKIN,SKIN,19/11/2021,$12.50,P,$0.40,DIFESA,Per Unit,0.05,0,-0.85,$(18.4000),303479
0,6/29/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.20,MILTON,Per Unit,0.05,0,-0.85,$(2.4000),304039
0,6/29/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.20,MILTON,Per Unit,0.05,0,-0.85,$(2.4000),304039
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.0025,$0.2625,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.0025,$0.1575,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.0025,$0.0525,303054
0,6/30/2021,DSmanik,WEX-SWEEP-SPRD,SLO,174,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.0025,$9.1350,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$1.8000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,8,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$7.2000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$1.8000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$1.8000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$3.6000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$1.8000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$3.6000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$0.9000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$5.4000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,9,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$8.1000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$5.4000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$2.7000,303054
0,6/30/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$0.9000,303054
