Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,removed
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.1600,13/8/2021,dsmanik,s,4,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.16,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,pipp,pipp,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),13/8/2021,dsmanik,s,1,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-0.75,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.24,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),13/8/2021,dsmanik,s,2,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-1.5,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.24,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),13/8/2021,dsmanik,s,2,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-1.5,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.24,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),13/8/2021,dsmanik,s,1,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-0.75,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.24,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.24,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,26,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.85,0,$23.4000,13/8/2021,dsmanik,s,26,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,23.4,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),13/8/2021,dsmanik,s,4,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,-3.24,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.81,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,s,1,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.9,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.1050,13/8/2021,dsmanik,s,2,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.105,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,13/8/2021,dsmanik,s,2,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.1,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,18,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.85,0,$16.2000,13/8/2021,dsmanik,s,18,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,16.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,13/8/2021,dsmanik,s,2,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.1,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,13/8/2021,dsmanik,s,2,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.1,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.6000,13/8/2021,dsmanik,s,12,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.6,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,6,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.3000,13/8/2021,dsmanik,s,6,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.3,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.01,0,$0.4000,13/8/2021,dsmanik,s,10,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.4,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,7,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.3675,13/8/2021,dsmanik,s,7,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,0.3675,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.65,0,$3.5000,13/8/2021,dsmanik,s,5,myps,myps,20/8/2021,5,p,0.4,difesa,per unit,0.05,3.5,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,8,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.3200,13/8/2021,dsmanik,s,8,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.32,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.0800,13/8/2021,dsmanik,s,2,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.08,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(1.6200),13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-1.62,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-1.6,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-1.6,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.75,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.75,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.1600,13/8/2021,dsmanik,s,4,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.16,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.1200,13/8/2021,dsmanik,s,3,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.12,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,13/8/2021,dsmanik,s,2,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.1,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,5,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.2625,13/8/2021,dsmanik,s,5,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.2625,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,13,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.6825,13/8/2021,dsmanik,s,13,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.6825,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,7,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.3675,13/8/2021,dsmanik,s,7,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.3675,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,13/8/2021,dsmanik,s,4,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.2,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,8,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.4000,13/8/2021,dsmanik,s,8,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.4,undefined
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,13/8/2021,dsmanik,b,1,ipof,ipof,20/8/2021,10,c,0.02,vivaldi,per unit,0.05,0.54,undefined
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,13/8/2021,dsmanik,s,1,ipof,ipof,19/11/2021,10,c,0.2,vivaldi,per unit,0.05,0.54,undefined
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,19,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$10.2600,13/8/2021,dsmanik,b,19,ipof,ipof,20/8/2021,10,c,0.02,vivaldi,per unit,0.05,10.26,undefined
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,IPOF,IPOF,19/11/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$10.2600,13/8/2021,dsmanik,s,19,ipof,ipof,19/11/2021,10,c,0.2,vivaldi,per unit,0.05,10.26,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.1575,13/8/2021,dsmanik,s,3,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.1575,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.1050,13/8/2021,dsmanik,s,2,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.105,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.0800,13/8/2021,dsmanik,s,2,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.08,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,-0.01,0,$0.0400,13/8/2021,dsmanik,s,1,luxa,luxa,15/10/2021,10,c,0.05,vivaldi,per unit,0.05,0.04,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.81,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.86,0,$1.8200,13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,1.82,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.86,0,$1.8200,13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,1.82,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,0.9,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,0.9,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,0.9,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$3.6000,13/8/2021,dsmanik,s,4,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,3.6,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.81,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0.85,0,$1.8000,13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,1.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.81,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),13/8/2021,dsmanik,s,1,ppc,ppc,20/8/2021,28,c,0.4,havens,per unit,0.05,-0.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$1.8000,13/8/2021,dsmanik,s,2,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,1.8,undefined
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$2.7000,13/8/2021,dsmanik,s,3,ppc,ppc,20/8/2021,28,c,0.35,havens,per unit,0.05,2.7,undefined
