Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.0800,1.08,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$2.7000,2.7,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$3.7800,3.78,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.75,$8.0000,8,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$4.8600,4.86,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,50,IPOF,IPOF,20/08/2021,$10.00,C,$0.53,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(10.0000),-10,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,16,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.8000,0.8,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP-SPRD,SLO,34,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$1.7850,1.785,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$4.8600,4.86,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$2.7000,2.7,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$4.3200,4.32,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525,0.0525,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.43,$0.4800,0.48,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.43,$0.4800,0.48,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.4000,0.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.3500,0.35,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$1.1000,1.1,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$0.5300,0.53,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$1.5900,1.59,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.49,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$4.8600,4.86,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$4.8600,4.86,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$4.8600,4.86,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/10/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.50,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,283212
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,10,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$9.0000,9,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(0.8100),-0.81,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,2,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000),-1.6,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,2,PRPB,PRPB,20/08/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(1.6200),-1.62,undefined,305647
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,4,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.8000,2.8,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,4,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.8000,2.8,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.1500,0.15,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.1500,0.15,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,6,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$4.2000,4.2,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,2,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.1000,0.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,4,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.8000,2.8,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.1000,2.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,6,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$4.2000,4.2,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.1000,2.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,6,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$4.2000,4.2,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.1000,2.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.1000,2.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,2,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.1000,0.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.1000,2.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,6,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$4.2000,4.2,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$0.7000,0.7,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,3,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.65,$2.1000,2.1,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283695
0,06/11/2021,DSmanik,WEX-SWEEP,SLO,1,CRHC,CRHC,20/08/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0.85,$0.9000,0.9,undefined,283695
0,06/11/2021,DSmanik,ISE-OPT,SLO,50,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$2.5000,2.5,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,33,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$1.6500,1.65,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,16,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$0.8000,0.8,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,1,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,27,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$1.3500,1.35,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,3,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,20,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$1.0000,1,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,25,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$1.2500,1.25,undefined,283719
0,06/11/2021,DSmanik,CBOE-OPT,SLO,25,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$1.2500,1.25,undefined,283719
0,06/11/2021,DSmanik,ISE-OPT,SLO,4,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,283719
0,06/11/2021,DSmanik,ISE-OPT,SLO,11,AAPL,AAPL,17/09/2021,$160.00,C,$0.43,CITI,Per Unit,0.05,0,0,$0.5500,0.55,undefined,283719
