Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(1.6200),-1.62,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(1.6000),-1.6,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.86,0,$1.8200,1.82,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.86,0,$1.8200,1.82,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$3.6000,3.6,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,0.85,0,$1.8000,1.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$1.8000,1.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.35,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,20/08/2021,$28.00,C,$0.30,HAVENS-OMNI,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,309847
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),-3.24,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),-1.5,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),-3.24,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(1.5000),-1.5,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),-3.24,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),-3.24,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),-3.24,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(3.2000),-3.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,26,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.85,0,$23.4000,23.4,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(3.2400),-3.24,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.1050,0.105,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,18,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.85,0,$16.2000,16.2,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.6000,0.6,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,6,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,-0.01,0,$0.4000,0.4,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,7,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.3675,0.3675,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.05,0.65,0,$3.5000,3.5,undefined,309855
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,12,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$10.8000,10.8,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.0525,0.0525,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,11,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.5775,0.5775,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,6,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$5.4000,5.4,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,18,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$16.2000,16.2,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,11,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.5500,0.55,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,61,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$54.9000,54.9,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,20,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$1.0000,1,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,9,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$8.1000,8.1,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,1,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$0.9000,0.9,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,5,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0.85,0,$4.5000,4.5,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,2,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,9,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,8,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,8,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(6.4000),-6.4,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,9,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,309856
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,4,SKIN,SKIN,19/11/2021,$12.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,309856
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,3,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,0.5,0,$1.6500,1.65,undefined,310417
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,0.0525,undefined,310417
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,25,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.42,0,$(9.2500),-9.25,undefined,310417
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,31,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.3,0,$(7.7500),-7.75,undefined,310417
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,25,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.25,0,$(5.0000),-5,undefined,310417
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,2,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.25,0,$(0.4000),-0.4,undefined,310417
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,9,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,-0.42,0,$(3.3300),-3.33,undefined,310417
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,21,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(16.8000),-16.8,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,23,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(18.6300),-18.63,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,20,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(16.0000),-16,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,23,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(18.6300),-18.63,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,21,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(17.0100),-17.01,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,11,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(8.8000),-8.8,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(6.4800),-6.48,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,13,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(10.4000),-10.4,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(9.6000),-9.6,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,11,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(8.2500),-8.25,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,14,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(11.3400),-11.34,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,310445
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,15,MYPS,MYPS,20/08/2021,$5.00,P,$0.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(12.0000),-12,undefined,310445
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,8,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,0.4,undefined,310949
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,12,EWT,EWT,17/09/2021,$60.00,P,$1.64,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,0.6,undefined,310949
